	book	chapter	verse	lemma	strongno	gloss	display_lemma
49460	06	11	19	καί	G2532	and, also, likewise	καί
49461	06	11	19	αἵρεσις	G139	sect, party	αἵρεσις
49462	06	11	19	εἰμί	G1510	am, exist	εἰμί
49463	06	11	19	καί	G2532	and, also, likewise	καί
49464	06	11	19	δόκιμος	G1384	approved, acceptable, genuine	δόκιμος
49465	06	11	19	φανερός	G5318	apparent, clear, visible, manifest	φανερός
49466	06	11	19	γίνομαι	G1096	am born, become, happen	γίνομαι
49467	06	11	20	συνέρχομαι	G4905	come with, accompany	συνέρχομαι
49468	06	11	20	οὐ	G3756	no, not	οὐ
49469	06	11	20	εἰμί	G1510	am, exist	εἰμί
49470	06	11	20	κυριακός	G2960	of the Lord	κυριακός
49471	06	11	20	δεῖπνον	G1173	dinner, afternoon or evening meal, supper	δεῖπνον
49472	06	11	20	ἐσθίω	G5315	eat	ἐσθίω
49473	06	11	21	ἕκαστος	G1538	each, every one	ἕκαστος
49474	06	11	21	ἴδιος	G2398	one's own, personal	ἴδιος
49475	06	11	21	δεῖπνον	G1173	dinner, afternoon or evening meal, supper	δεῖπνον
49476	06	11	21	προλαμβάνω	G4301	take before, anticipate, am overtaken	προλαμβάνω
49477	06	11	21	ἐσθίω	G5315	eat	ἐσθίω
49478	06	11	21	πεινάω	G3983	am hungry, hunger, needy	πεινάω
49479	06	11	21	μεθύω	G3184	am drunk	μεθύω
49480	06	11	22	μή	G3361	not, lest	μή
49481	06	11	22	οἰκία	G3614	house, household	οἰκία
49482	06	11	22	οὐ	G3756	no, not	οὐ
49483	06	11	22	ἔχω	G2192	have, hold	ἔχω
49484	06	11	22	ἐσθίω	G2068	eat	ἐσθίω
49485	06	11	22	πίνω	G4095	drink	πίνω
49486	06	11	22	ἐκκλησία	G1577	assembly, congregation, church	ἐκκλησία
49487	06	11	22	θεός	G2316	god	θεός
49488	06	11	22	καταφρονέω	G2706	despise, scorn	καταφρονέω
49489	06	11	22	καταισχύνω	G2617	shame, disgrace, put to utter confusion, put to shame, dishonor	καταισχύνω
49490	06	11	22	μή	G3361	not, lest	μή
49491	06	11	22	ἔχω	G2192	have, hold	ἔχω
49492	06	11	22	λέγω	G3004	say, tell	λέγω
49493	06	11	22	ἐπαινέω	G1867	praise, commend	ἐπαινέω
49494	06	11	22	οὐ	G3756	no, not	οὐ
49495	06	11	22	ἐπαινέω	G1867	praise, commend	ἐπαινέω
49496	06	11	23	παραλαμβάνω	G3880	take, receive, take with	παραλαμβάνω
49497	06	11	23	κύριος	G2962	lord, master, the Lord	κύριος
49498	06	11	23	καί	G2532	and, also, likewise	καί
49499	06	11	23	παραδίδωμι	G3860	hand over, hand down, entrust	παραδίδωμι
49500	06	11	23	ὅτι	G3754	that, since, because	ὅτι
49501	06	11	23	κύριος	G2962	lord, master, the Lord	κύριος
49502	06	11	23	Ἰησοῦς	G2424	Jesus, Joshua	Ἰησοῦς
49503	06	11	23	νύξ	G3571	night, night-time	νύξ
49504	06	11	23	παραδίδωμι	G3860	hand over, hand down, entrust	παραδίδωμι
49505	06	11	23	λαμβάνω	G2983	receive, take	λαμβάνω
49506	06	11	23	ἄρτος	G740	bread	ἄρτος
49507	06	11	24	εὐχαριστέω	G2168	thank, give thanks	εὐχαριστέω
49508	06	11	24	κλάω	G2806	break	κλάω
49509	06	11	24	λέγω	G3004	say, tell	λέγω
49510	06	11	24	εἰμί	G1510	am, exist	εἰμί
49511	06	11	24	σῶμα	G4983	body, flesh	σῶμα
49512	06	11	24	ποιέω	G4160	do, make	ποιέω
49513	06	11	24	ἐμός	G1699	mine, myself	ἐμός
49514	06	11	24	ἀνάμνησις	G364	recalling, remembrance, memory	ἀνάμνησις
49515	06	11	25	ὡσαύτως	G5615	likewise	ὡσαύτως
49516	06	11	25	καί	G2532	and, also, likewise	καί
49517	06	11	25	ποτήριον	G4221	drinking cup, a drink	ποτήριον
49518	06	11	25	δειπνέω	G1172	dine	δειπνέω
49519	06	11	25	λέγω	G3004	say, tell	λέγω
49520	06	11	25	ποτήριον	G4221	drinking cup, a drink	ποτήριον
49521	06	11	25	καινός	G2537	fresh, new	καινός
49522	06	11	25	διαθήκη	G1242	covenant, will, testament	διαθήκη
49523	06	11	25	εἰμί	G1510	am, exist	εἰμί
49524	06	11	25	ἐμός	G1699	mine, myself	ἐμός
49525	06	11	25	αἷμα	G129	blood	αἷμα
49526	06	11	25	ποιέω	G4160	do, make	ποιέω
49527	06	11	25	ἐάν	G1437	if	ἐάν
49528	06	11	25	πίνω	G4095	drink	πίνω
49529	06	11	25	ἐμός	G1699	mine, myself	ἐμός
49530	06	11	25	ἀνάμνησις	G364	recalling, remembrance, memory	ἀνάμνησις
49531	06	11	26	ἐάν	G1437	if	ἐάν
49532	06	11	26	ἐσθίω	G2068	eat	ἐσθίω
49533	06	11	26	ἄρτος	G740	bread	ἄρτος
49534	06	11	26	ποτήριον	G4221	drinking cup, a drink	ποτήριον
49535	06	11	26	πίνω	G4095	drink	πίνω
49536	06	11	26	θάνατος	G2288	death	θάνατος
49537	06	11	26	κύριος	G2962	lord, master, the Lord	κύριος
49538	06	11	26	καταγγέλλω	G2605	declare openly, preach, proclaim	καταγγέλλω
49539	06	11	26	ἔρχομαι	G2064	come, go	ἔρχομαι
49540	06	11	27	ἄν	G302	<condP>, NA, (an untranslatable conditional particle)	ἄν
49541	06	11	27	ἐσθίω	G2068	eat	ἐσθίω
49542	06	11	27	ἄρτος	G740	bread	ἄρτος
49543	06	11	27	πίνω	G4095	drink	πίνω
49544	06	11	27	ποτήριον	G4221	drinking cup, a drink	ποτήριον
49545	06	11	27	κύριος	G2962	lord, master, the Lord	κύριος
49546	06	11	27	ἀναξίως	G371	unworthily, in an unworthy manner	ἀναξίως
49547	06	11	27	ἔνοχος	G1777	involved in, liable, guilty	ἔνοχος
49548	06	11	27	εἰμί	G1510	am, exist	εἰμί
49549	06	11	27	σῶμα	G4983	body, flesh	σῶμα
49550	06	11	27	αἷμα	G129	blood	αἷμα
49551	06	11	27	κύριος	G2962	lord, master, the Lord	κύριος
49552	06	11	28	δοκιμάζω	G1381	put to the test, prove, examine, approve	δοκιμάζω
49553	06	11	28	ἄνθρωπος	G444	man, one of human race	ἄνθρωπος
49554	06	11	28	οὕτω	G3779	thus, so, in this manner	οὕτω
49555	06	11	28	ἄρτος	G740	bread	ἄρτος
49556	06	11	28	ἐσθίω	G2068	eat	ἐσθίω
49557	06	11	28	ποτήριον	G4221	drinking cup, a drink	ποτήριον
49558	06	11	28	πίνω	G4095	drink	πίνω
49559	06	11	29	ἐσθίω	G2068	eat	ἐσθίω
49560	06	11	29	πίνω	G4095	drink	πίνω
49561	06	11	29	κρίμα	G2917	judgment, verdict, lawsuit, condemnation	κρίμα
49562	06	11	29	ἐσθίω	G2068	eat	ἐσθίω
49563	06	11	29	πίνω	G4095	drink	πίνω
49564	06	11	29	μή	G3361	not, lest	μή
49565	06	11	29	διακρίνω	G1252	distinguish, discern, differentiate; doubt, hesitate	διακρίνω
49566	06	11	29	σῶμα	G4983	body, flesh	σῶμα
49567	06	11	30	πολύς	G4183	much, many, often	πολύς
49568	06	11	30	ἀσθενής	G772	weak, infirm, sick, powerless	ἀσθενής
49569	06	11	30	ἄρρωστος	G732	infirm, sick, ill	ἄρρωστος
49570	06	11	30	κοιμάομαι	G2837	fall asleep, am asleep, sleep, die	κοιμάομαι
49571	06	11	30	ἱκανός	G2425	sufficient, large	ἱκανός
49572	06	11	31	διακρίνω	G1252	distinguish, discern, differentiate; doubt, hesitate	διακρίνω
49573	06	11	31	οὐ	G3756	no, not	οὐ
49574	06	11	31	ἄν	G302	<condP>, NA, (an untranslatable conditional particle)	ἄν
49575	06	11	31	κρίνω	G2919	judge, decide	κρίνω
49576	06	11	32	κρίνω	G2919	judge, decide	κρίνω
49577	06	11	32	κύριος	G2962	lord, master, the Lord	κύριος
49578	06	11	32	παιδεύω	G3811	discipline, educate, train, chastise, bring up	παιδεύω
49579	06	11	32	μή	G3361	not, lest	μή
49580	06	11	32	κόσμος	G2889	the world, universe	κόσμος
49581	06	11	32	κατακρίνω	G2632	condemn	κατακρίνω
49582	06	11	33	ἀδελφός	G80	brother	ἀδελφός
49583	06	11	33	συνέρχομαι	G4905	come with, accompany	συνέρχομαι
49584	06	11	33	ἐσθίω	G5315	eat	ἐσθίω
49585	06	11	33	ἐκδέχομαι	G1551	wait for, expect	ἐκδέχομαι
49586	06	11	34	πεινάω	G3983	am hungry, hunger, needy	πεινάω
49587	06	11	34	οἶκος	G3624	house, household, dwelling	οἶκος
49588	06	11	34	ἐσθίω	G2068	eat	ἐσθίω
49589	06	11	34	μή	G3361	not, lest	μή
49590	06	11	34	κρίμα	G2917	judgment, verdict, lawsuit, condemnation	κρίμα
49591	06	11	34	συνέρχομαι	G4905	come with, accompany	συνέρχομαι
49592	06	11	34	λοιπός	G3062	remaining, left, the rest	λοιπός
49593	06	11	34	ἄν	G302	<condP>, NA, (an untranslatable conditional particle)	ἄν
49594	06	11	34	ἔρχομαι	G2064	come, go	ἔρχομαι
49595	06	11	34	διατάσσω	G1299	give orders to, prescribe, order, direct	διατάσσω
49596	06	12	01	πνευματικός	G4152	spiritual	πνευματικός
49597	06	12	01	ἀδελφός	G80	brother	ἀδελφός
49598	06	12	01	οὐ	G3756	no, not	οὐ
49599	06	12	01	θέλω	G2309	will, wish, desire	θέλω
49600	06	12	01	ἀγνοέω	G50	do not know, am ignorant of	ἀγνοέω
49601	06	12	02	οἶδα	G1492	know, remember	οἶδα
49602	06	12	02	ἔθνος	G1484	nation, the Gentiles	ἔθνος
49603	06	12	02	εἰμί	G1510	am, exist	εἰμί
49604	06	12	02	εἴδωλον	G1497	idol, false god, image	εἴδωλον
49605	06	12	02	ἄφωνος	G880	soundless, voiceless, speechless, dumb	ἄφωνος
49606	06	12	02	ἄν	G302	<condP>, NA, (an untranslatable conditional particle)	ἄν
49607	06	12	02	ἄγω	G71	lead	ἄγω
49608	06	12	02	ἀπάγω	G520	lead, carry, take away, lead away	ἀπάγω
49609	06	12	03	γνωρίζω	G1107	make known, declare, reveal	γνωρίζω
49610	06	12	03	οὐδείς	G3762	no one, nothing	οὐδείς
49611	06	12	03	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
49612	06	12	03	θεός	G2316	god	θεός
49613	06	12	03	λαλέω	G2980	speak, say	λαλέω
49614	06	12	03	λέγω	G3004	say, tell	λέγω
49615	06	12	03	ἀνάθεμα	G331	curse, cursed thing, object of a curse	ἀνάθεμα
49616	06	12	03	Ἰησοῦς	G2424	Jesus, Joshua	Ἰησοῦς
49617	06	12	03	οὐδείς	G3762	no one, nothing	οὐδείς
49618	06	12	03	δύναμαι	G1410	am able, can	δύναμαι
49619	06	12	03	λέγω	G3004	say, tell	λέγω
49620	06	12	03	κύριος	G2962	lord, master, the Lord	κύριος
49621	06	12	03	Ἰησοῦς	G2424	Jesus, Joshua	Ἰησοῦς
49622	06	12	03	μή	G3361	not, lest	μή
49623	06	12	03	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
49624	06	12	03	ἅγιος	G40	holy, sacred	ἅγιος
49625	06	12	04	διαίρεσις	G1243	division, distribution, difference, distinction	διαίρεσις
49626	06	12	04	χάρισμα	G5486	undeserved favor, a gift	χάρισμα
49627	06	12	04	εἰμί	G1510	am, exist	εἰμί
49628	06	12	04	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
49629	06	12	05	διαίρεσις	G1243	division, distribution, difference, distinction	διαίρεσις
49630	06	12	05	διακονία	G1248	service	διακονία
49631	06	12	05	εἰμί	G1510	am, exist	εἰμί
49632	06	12	05	κύριος	G2962	lord, master, the Lord	κύριος
49633	06	12	06	διαίρεσις	G1243	division, distribution, difference, distinction	διαίρεσις
49634	06	12	06	ἐνέργημα	G1755	working, effect	ἐνέργημα
49635	06	12	06	εἰμί	G1510	am, exist	εἰμί
49636	06	12	06	θεός	G2316	god	θεός
49637	06	12	06	ἐνεργέω	G1754	work, produce; accomplish	ἐνεργέω
49638	06	12	06	πᾶς	G3956	all, every	πᾶς
49639	06	12	06	πᾶς	G3956	all, every	πᾶς
49640	06	12	07	ἕκαστος	G1538	each, every one	ἕκαστος
49641	06	12	07	δίδωμι	G1325	offer, give	δίδωμι
49642	06	12	07	φανέρωσις	G5321	manifestation	φανέρωσις
49643	06	12	07	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
49644	06	12	07	συμφέρω	G4851	collect, am profitable to, help	συμφέρω
49645	06	12	08	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
49646	06	12	08	δίδωμι	G1325	offer, give	δίδωμι
49647	06	12	08	λόγος	G3056	word, speech	λόγος
49648	06	12	08	σοφία	G4678	wisdom	σοφία
49649	06	12	08	ἄλλος	G243	other, another	ἄλλος
49650	06	12	08	λόγος	G3056	word, speech	λόγος
49651	06	12	08	γνῶσις	G1108	knowledge, wisdom	γνῶσις
49652	06	12	08	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
49653	06	12	09	ἕτερος	G2087	another, different, other	ἕτερος
49654	06	12	09	πίστις	G4102	faith, belief, trust	πίστις
49655	06	12	09	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
49656	06	12	09	ἄλλος	G243	other, another	ἄλλος
49657	06	12	09	χάρισμα	G5486	undeserved favor, a gift	χάρισμα
49658	06	12	09	ἴαμα	G2386	healing, curing	ἴαμα
49659	06	12	09	εἷς	G1520	one	εἷς
49660	06	12	09	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
49661	06	12	10	ἄλλος	G243	other, another	ἄλλος
49662	06	12	10	ἐνέργημα	G1755	working, effect	ἐνέργημα
49663	06	12	10	δύναμις	G1411	power, strength	δύναμις
49664	06	12	10	ἄλλος	G243	other, another	ἄλλος
49665	06	12	10	προφητεία	G4394	prophecy	προφητεία
49666	06	12	10	ἄλλος	G243	other, another	ἄλλος
49667	06	12	10	διάκρισις	G1253	distinguishing, deciding, passing sentence on	διάκρισις
49668	06	12	10	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
49669	06	12	10	ἕτερος	G2087	another, different, other	ἕτερος
49670	06	12	10	γένος	G1085	offspring, family, race, kind, stock	γένος
49671	06	12	10	γλῶσσα	G1100	tongue, language	γλῶσσα
49672	06	12	10	ἄλλος	G243	other, another	ἄλλος
49673	06	12	10	ἑρμηνεία	G2058	translation, interpretation	ἑρμηνεία
49674	06	12	10	γλῶσσα	G1100	tongue, language	γλῶσσα
49675	06	12	11	πᾶς	G3956	all, every	πᾶς
49676	06	12	11	ἐνεργέω	G1754	work, produce; accomplish	ἐνεργέω
49677	06	12	11	εἷς	G1520	one	εἷς
49678	06	12	11	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
49679	06	12	11	διαιρέω	G1244	divide, distribute	διαιρέω
49680	06	12	11	ἴδιος	G2398	one's own, personal	ἴδιος
49681	06	12	11	ἕκαστος	G1538	each, every one	ἕκαστος
49682	06	12	11	βούλομαι	G1014	will, desire, wish	βούλομαι
49683	06	12	12	σῶμα	G4983	body, flesh	σῶμα
49684	06	12	12	εἷς	G1520	one	εἷς
49685	06	12	12	εἰμί	G1510	am, exist	εἰμί
49686	06	12	12	μέλος	G3196	member, part	μέλος
49687	06	12	12	πολύς	G4183	much, many, often	πολύς
49688	06	12	12	ἔχω	G2192	have, hold	ἔχω
49689	06	12	12	πᾶς	G3956	all, every	πᾶς
49690	06	12	12	μέλος	G3196	member, part	μέλος
49691	06	12	12	σῶμα	G4983	body, flesh	σῶμα
49692	06	12	12	πολύς	G4183	much, many, often	πολύς
49693	06	12	12	εἰμί	G1510	am, exist	εἰμί
49694	06	12	12	εἷς	G1520	one	εἷς
49695	06	12	12	εἰμί	G1510	am, exist	εἰμί
49696	06	12	12	σῶμα	G4983	body, flesh	σῶμα
49697	06	12	12	οὕτω	G3779	thus, so, in this manner	οὕτω
49698	06	12	12	καί	G2532	and, also, likewise	καί
49699	06	12	12	Χριστός	G5547	the Anointed One, the Messiah, the Christ	Χριστός
49700	06	12	13	καί	G2532	and, also, likewise	καί
49701	06	12	13	εἷς	G1520	one	εἷς
49702	06	12	13	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
49703	06	12	13	πᾶς	G3956	all, every	πᾶς
49704	06	12	13	εἷς	G1520	one	εἷς
49705	06	12	13	σῶμα	G4983	body, flesh	σῶμα
49706	06	12	13	βαπτίζω	G907	dip, baptize	βαπτίζω
49707	06	12	13	Ἰουδαῖος	G2453	Jewish, Judean	Ἰουδαῖος
49708	06	12	13	Ἕλλην	G1672	Hellene, a Greek	Ἕλλην
49709	06	12	13	δοῦλος	G1401	a male slave	δοῦλος
49710	06	12	13	ἐλεύθερος	G1658	free, delivered from obligation	ἐλεύθερος
49711	06	12	13	πᾶς	G3956	all, every	πᾶς
49712	06	12	13	εἷς	G1520	one	εἷς
49713	06	12	13	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
49714	06	12	13	ποτίζω	G4222	cause to drink, give to drink	ποτίζω
49715	06	12	14	καί	G2532	and, also, likewise	καί
49716	06	12	14	σῶμα	G4983	body, flesh	σῶμα
49717	06	12	14	οὐ	G3756	no, not	οὐ
49718	06	12	14	εἰμί	G1510	am, exist	εἰμί
49719	06	12	14	εἷς	G1520	one	εἷς
49720	06	12	14	μέλος	G3196	member, part	μέλος
49721	06	12	14	πολύς	G4183	much, many, often	πολύς
49722	06	12	15	λέγω	G3004	say, tell	λέγω
49723	06	12	15	πούς	G4228	foot	πούς
49724	06	12	15	οὐ	G3756	no, not	οὐ
49725	06	12	15	εἰμί	G1510	am, exist	εἰμί
49726	06	12	15	χείρ	G5495	hand	χείρ
49727	06	12	15	οὐ	G3756	no, not	οὐ
49728	06	12	15	εἰμί	G1510	am, exist	εἰμί
49729	06	12	15	σῶμα	G4983	body, flesh	σῶμα
49730	06	12	15	οὐ	G3756	no, not	οὐ
49731	06	12	15	οὐ	G3756	no, not	οὐ
49732	06	12	15	εἰμί	G1510	am, exist	εἰμί
49733	06	12	15	σῶμα	G4983	body, flesh	σῶμα
49734	06	12	16	λέγω	G3004	say, tell	λέγω
49735	06	12	16	οὖς	G3775	ear	οὖς
49736	06	12	16	οὐ	G3756	no, not	οὐ
49737	06	12	16	εἰμί	G1510	am, exist	εἰμί
49738	06	12	16	ὀφθαλμός	G3788	eye	ὀφθαλμός
49739	06	12	16	οὐ	G3756	no, not	οὐ
49740	06	12	16	εἰμί	G1510	am, exist	εἰμί
49741	06	12	16	σῶμα	G4983	body, flesh	σῶμα
49742	06	12	16	οὐ	G3756	no, not	οὐ
49743	06	12	16	οὐ	G3756	no, not	οὐ
49744	06	12	16	εἰμί	G1510	am, exist	εἰμί
49745	06	12	16	σῶμα	G4983	body, flesh	σῶμα
49746	06	12	17	ὅλος	G3650	entire, whole, complete	ὅλος
49747	06	12	17	σῶμα	G4983	body, flesh	σῶμα
49748	06	12	17	ὀφθαλμός	G3788	eye	ὀφθαλμός
49749	06	12	17	ποῦ	G4226	where	ποῦ
49750	06	12	17	ἀκοή	G189	hearing, faculty of hearing, ear, report	ἀκοή
49751	06	12	17	ὅλος	G3650	entire, whole, complete	ὅλος
49752	06	12	17	ἀκοή	G189	hearing, faculty of hearing, ear, report	ἀκοή
49753	06	12	17	ποῦ	G4226	where	ποῦ
49754	06	12	17	ὄσφρησις	G3750	sense of smell	ὄσφρησις
49755	06	12	18	νῦν	G3568	now, already	νῦν
49756	06	12	18	θεός	G2316	god	θεός
49757	06	12	18	τίθημι	G5087	put, place	τίθημι
49758	06	12	18	μέλος	G3196	member, part	μέλος
49759	06	12	18	εἷς	G1520	one	εἷς
49760	06	12	18	ἕκαστος	G1538	each, every one	ἕκαστος
49761	06	12	18	σῶμα	G4983	body, flesh	σῶμα
49762	06	12	18	θέλω	G2309	will, wish, desire	θέλω
49763	06	12	19	εἰμί	G1510	am, exist	εἰμί
49764	06	12	19	πᾶς	G3956	all, every	πᾶς
49765	06	12	19	εἷς	G1520	one	εἷς
49766	06	12	19	μέλος	G3196	member, part	μέλος
49767	06	12	19	ποῦ	G4226	where	ποῦ
49768	06	12	19	σῶμα	G4983	body, flesh	σῶμα
49769	06	12	20	νῦν	G3568	now, already	νῦν
49770	06	12	20	πολύς	G4183	much, many, often	πολύς
49771	06	12	20	μέλος	G3196	member, part	μέλος
49772	06	12	20	εἷς	G1520	one	εἷς
49773	06	12	20	σῶμα	G4983	body, flesh	σῶμα
49774	06	12	21	οὐ	G3756	no, not	οὐ
49775	06	12	21	δύναμαι	G1410	am able, can	δύναμαι
49776	06	12	21	ὀφθαλμός	G3788	eye	ὀφθαλμός
49777	06	12	21	λέγω	G3004	say, tell	λέγω
49778	06	12	21	χείρ	G5495	hand	χείρ
49779	06	12	21	χρεία	G5532	need, necessity	χρεία
49780	06	12	21	οὐ	G3756	no, not	οὐ
49781	06	12	21	ἔχω	G2192	have, hold	ἔχω
49782	06	12	21	πάλιν	G3825	again, further	πάλιν
49783	06	12	21	κεφαλή	G2776	head	κεφαλή
49784	06	12	21	πούς	G4228	foot	πούς
49785	06	12	21	χρεία	G5532	need, necessity	χρεία
49786	06	12	21	οὐ	G3756	no, not	οὐ
49787	06	12	21	ἔχω	G2192	have, hold	ἔχω
49788	06	12	22	πολύς	G4183	much, many, often	πολύς
49789	06	12	22	μᾶλλον	G3123	more, rather	μᾶλλον
49790	06	12	22	δοκέω	G1380	think, seem, believe	δοκέω
49791	06	12	22	μέλος	G3196	member, part	μέλος
49792	06	12	22	σῶμα	G4983	body, flesh	σῶμα
49793	06	12	22	ἀσθενής	G772	weak, infirm, sick, powerless	ἀσθενής
49794	06	12	22	ὑπάρχω	G5225	am, exist, be present	ὑπάρχω
49795	06	12	22	ἀναγκαῖος	G316	necessary, essential	ἀναγκαῖος
49796	06	12	22	εἰμί	G1510	am, exist	εἰμί
49797	06	12	23	δοκέω	G1380	think, seem, believe	δοκέω
49798	06	12	23	ἄτιμος	G820	without honor, despised	ἄτιμος
49799	06	12	23	εἰμί	G1510	am, exist	εἰμί
49800	06	12	23	σῶμα	G4983	body, flesh	σῶμα
49801	06	12	23	τιμή	G5092	price, honor, value	τιμή
49802	06	12	23	περισσός	G4053	abundant, greater, superfluous	περισσός
49803	06	12	23	περιτίθημι	G4060	put around, bestow	περιτίθημι
49804	06	12	23	ἀσχήμων	G809	unseemly, indecent	ἀσχήμων
49805	06	12	23	εὐσχημοσύνη	G2157	decorum, becomingness	εὐσχημοσύνη
49806	06	12	23	περισσός	G4053	abundant, greater, superfluous	περισσός
49807	06	12	23	ἔχω	G2192	have, hold	ἔχω
49808	06	12	24	εὐσχήμων	G2158	prominent, of high repute, comely, honorable	εὐσχήμων
49809	06	12	24	οὐ	G3756	no, not	οὐ
49810	06	12	24	χρεία	G5532	need, necessity	χρεία
49811	06	12	24	ἔχω	G2192	have, hold	ἔχω
49812	06	12	24	θεός	G2316	god	θεός
49813	06	12	24	συγκεράννυμι	G4786	mix with, unite	συγκεράννυμι
49814	06	12	24	σῶμα	G4983	body, flesh	σῶμα
49815	06	12	24	ὑστερέω	G5302	am lacking, fall short, suffer need; (pass.) lack	ὑστερέω
49816	06	12	24	περισσός	G4053	abundant, greater, superfluous	περισσός
49817	06	12	24	δίδωμι	G1325	offer, give	δίδωμι
49818	06	12	24	τιμή	G5092	price, honor, value	τιμή
49819	06	12	25	μή	G3361	not, lest	μή
49820	06	12	25	εἰμί	G1510	am, exist	εἰμί
49821	06	12	25	σχίσμα	G4978	split, rent, division	σχίσμα
49822	06	12	25	σῶμα	G4983	body, flesh	σῶμα
49823	06	12	25	μεριμνάω	G3309	am anxious, am distracted; care for	μεριμνάω
49824	06	12	25	μέλος	G3196	member, part	μέλος
49825	06	12	26	πάσχω	G3958	suffer, endure	πάσχω
49826	06	12	26	εἷς	G1520	one	εἷς
49827	06	12	26	μέλος	G3196	member, part	μέλος
49828	06	12	26	συμπάσχω	G4841	suffer together with	συμπάσχω
49829	06	12	26	πᾶς	G3956	all, every	πᾶς
49830	06	12	26	μέλος	G3196	member, part	μέλος
49831	06	12	26	δοξάζω	G1392	glorify, honor, praise	δοξάζω
49832	06	12	26	μέλος	G3196	member, part	μέλος
49833	06	12	26	συγχαίρω	G4796	rejoice with	συγχαίρω
49834	06	12	26	πᾶς	G3956	all, every	πᾶς
49835	06	12	26	μέλος	G3196	member, part	μέλος
49836	06	12	27	εἰμί	G1510	am, exist	εἰμί
49837	06	12	27	σῶμα	G4983	body, flesh	σῶμα
49838	06	12	27	Χριστός	G5547	the Anointed One, the Messiah, the Christ	Χριστός
49839	06	12	27	μέλος	G3196	member, part	μέλος
49840	06	12	27	μέρος	G3313	part, portion	μέρος
49841	06	12	28	μέν	G3303	indeed, on the one hand (but often untranslatable)	μέν
49842	06	12	28	τίθημι	G5087	put, place	τίθημι
49843	06	12	28	θεός	G2316	god	θεός
49844	06	12	28	ἐκκλησία	G1577	assembly, congregation, church	ἐκκλησία
49845	06	12	28	πρῶτος	G4412	first, before	πρῶτος
49846	06	12	28	ἀπόστολος	G652	apostle, messenger	ἀπόστολος
49847	06	12	28	δεύτερος	G1208	second, in the second place	δεύτερος
49848	06	12	28	προφήτης	G4396	prophet	προφήτης
49849	06	12	28	τρίτος	G5154	third	τρίτος
49850	06	12	28	διδάσκαλος	G1320	teacher	διδάσκαλος
49851	06	12	28	ἔπειτα	G1899	then, thereafter, afterwards	ἔπειτα
49852	06	12	28	δύναμις	G1411	power, strength	δύναμις
49853	06	12	28	ἔπειτα	G1899	then, thereafter, afterwards	ἔπειτα
49854	06	12	28	χάρισμα	G5486	undeserved favor, a gift	χάρισμα
49855	06	12	28	ἴαμα	G2386	healing, curing	ἴαμα
49856	06	12	28	ἀντίλημψις	G484	help, ministration	ἀντίλημψις
49857	06	12	28	κυβέρνησις	G2941	governing, government	κυβέρνησις
49858	06	12	28	γένος	G1085	offspring, family, race, kind, stock	γένος
49859	06	12	28	γλῶσσα	G1100	tongue, language	γλῶσσα
49860	06	12	29	μή	G3361	not, lest	μή
49861	06	12	29	πᾶς	G3956	all, every	πᾶς
49862	06	12	29	ἀπόστολος	G652	apostle, messenger	ἀπόστολος
49863	06	12	29	μή	G3361	not, lest	μή
49864	06	12	29	πᾶς	G3956	all, every	πᾶς
49865	06	12	29	προφήτης	G4396	prophet	προφήτης
49866	06	12	29	μή	G3361	not, lest	μή
49867	06	12	29	πᾶς	G3956	all, every	πᾶς
49868	06	12	29	διδάσκαλος	G1320	teacher	διδάσκαλος
49869	06	12	29	μή	G3361	not, lest	μή
49870	06	12	29	πᾶς	G3956	all, every	πᾶς
49871	06	12	29	δύναμις	G1411	power, strength	δύναμις
49872	06	12	30	μή	G3361	not, lest	μή
49873	06	12	30	πᾶς	G3956	all, every	πᾶς
49874	06	12	30	χάρισμα	G5486	undeserved favor, a gift	χάρισμα
49875	06	12	30	ἔχω	G2192	have, hold	ἔχω
49876	06	12	30	ἴαμα	G2386	healing, curing	ἴαμα
49877	06	12	30	μή	G3361	not, lest	μή
49878	06	12	30	πᾶς	G3956	all, every	πᾶς
49879	06	12	30	γλῶσσα	G1100	tongue, language	γλῶσσα
49880	06	12	30	λαλέω	G2980	speak, say	λαλέω
49881	06	12	30	μή	G3361	not, lest	μή
49882	06	12	30	πᾶς	G3956	all, every	πᾶς
49883	06	12	30	διερμηνεύω	G1329	translate, interpret, explain	διερμηνεύω
49884	06	12	31	ζηλόω	G2206	am jealous, am zealous, eager for	ζηλόω
49885	06	12	31	χάρισμα	G5486	undeserved favor, a gift	χάρισμα
49886	06	12	31	μέγας	G3173	large, great	μέγας
49887	06	12	31	ἔτι	G2089	still, yet, even now	ἔτι
